,year,transmission,selling_price,engine,max_power,torque
4982,2010,1,800000,2982,115,318
4983,2019,1,675000,1248,243,178
4987,2010,1,300000,1586,18,112
4988,2009,1,125000,796,170,388
4989,2017,1,550000,1197,262,50
4990,2007,1,150000,796,178,398
4991,2017,1,891000,2179,45,284
4992,2015,1,1050000,2494,3,188
4993,2018,1,750000,998,1,122
4994,2012,1,380000,1197,266,38
4995,2013,1,800000,2494,3,188
4996,2010,1,200000,1390,246,24
4997,2016,1,700000,1248,287,193
4998,2002,1,229999,2446,246,126
4999,2010,1,300000,2354,125,228
5000,2015,1,670000,1498,311,193
5001,2007,1,210000,1497,251,66
5002,2017,1,370000,1197,259,41
5003,2019,0,600000,1197,268,55
5004,2020,1,810000,1248,287,193
5006,2019,1,346000,1199,274,49
5007,2005,1,55000,1343,295,18
5008,2012,1,250000,2179,69,302
5009,2006,1,120000,1298,286,21
5010,2013,1,600000,1248,292,193
5011,2016,1,330000,1196,235,5
5012,2014,1,400000,1197,260,48
5013,2004,1,100000,1405,203,62
5014,2014,1,450000,1197,278,50
5015,2017,1,800000,1248,287,193
5016,2015,1,340000,793,179,73
5017,2010,1,225000,1248,239,43
5018,2002,1,55000,993,200,411
5019,2016,1,900000,1248,287,193
5020,2014,0,2500000,1984,128,348
5021,2018,1,465000,998,219,424
5022,2004,1,70000,993,200,411
5023,2016,1,400000,1193,289,105
5024,2012,1,185000,1405,230,79
5025,2006,1,140000,998,222,424
5026,2015,1,415000,1461,271,194
5027,2012,1,532000,2179,45,287
5028,2017,1,600000,1248,242,178
5029,2008,1,150000,1586,18,112
5030,2018,1,459999,1197,259,41
5031,2017,1,800000,1248,287,193
5032,2011,1,310000,2523,205,157
5033,2014,1,475000,1461,25,249
5034,2016,1,310000,998,196,408
5035,2018,1,350000,998,220,424
5036,2019,1,1800000,2179,74,311
5037,2018,0,640000,1197,259,41
5038,2017,0,350000,998,218,424
5039,2018,1,600000,1198,25,143
5040,2015,1,575000,1582,57,275
5041,2019,1,974000,2498,19,248
5042,2018,0,445000,998,218,424
5043,2015,1,580000,1248,291,193
5044,2020,1,1050000,1396,289,221
5045,2015,1,600000,1498,310,199
5046,2017,1,370000,1196,283,34
5047,2007,1,150000,1061,208,415
5048,2017,1,483000,998,219,424
5049,2016,1,470000,1197,262,50
5050,2018,1,950000,1248,287,193
5051,2013,1,450000,1591,49,130
5052,2011,1,345000,1496,289,88
5053,2020,0,600000,1197,259,41
5054,2009,1,300000,998,216,424
5055,2007,1,160000,998,222,424
5056,2004,1,120000,796,170,388
5057,2012,1,220000,1196,202,417
5058,2018,1,340000,998,224,427
5059,2007,1,138000,1497,251,66
5061,2010,1,231000,1298,278,50
5062,2013,1,800000,2179,74,311
5063,2019,1,960000,1197,26,195
5064,2009,1,120000,1061,218,415
5065,2012,1,270000,998,222,424
5066,2011,1,200000,1197,279,50
5067,2012,1,328000,1197,278,50
5068,2012,1,432000,1582,60,274
5069,2019,1,565000,999,246,428
5070,2017,1,390000,1196,235,5
5071,2017,1,600000,1498,317,212
5072,2011,1,250000,1396,295,224
5073,2011,1,165000,995,203,422
5074,2011,1,421000,1497,42,116
5075,2012,1,225000,1495,302,71
5076,2013,1,350000,1461,276,196
5077,2018,1,1757000,1956,112,324
5078,2015,1,600000,1248,242,178
5079,2018,1,515000,1199,272,49
5080,1999,1,80000,796,170,388
5081,2017,1,800000,1248,287,193
5082,2004,1,120000,2179,45,287
5102,2017,1,475000,998,219,424
5103,2015,0,400000,998,218,424
5105,2011,1,300000,1248,246,185
5106,2011,1,400000,2179,35,281
5107,2009,1,235000,1061,208,413
5108,2015,1,350000,998,219,424
5109,2017,1,625000,1248,243,178
5110,2014,1,525000,2179,74,311
5111,2018,1,550000,1199,274,49
5112,2015,1,550000,2523,204,182
5113,2006,1,200000,1497,251,66
5114,2011,1,350000,2489,307,226
5115,2006,1,220000,1497,251,66
5116,2016,1,412000,1197,262,50
5117,2009,1,126000,1061,218,415
5118,2013,1,430000,1248,242,178
5119,2009,1,130000,998,216,424
5120,2017,1,350000,1199,274,49
5121,2011,1,220000,796,178,398
5122,2011,1,380000,2523,205,157
5123,2010,1,200000,1399,223,139
5127,2017,1,620000,1248,242,178
5128,2013,1,150000,796,170,397
5129,2018,1,450000,1198,218,10
5130,2017,1,1150000,1582,57,275
5131,2018,1,500000,1198,262,54
5132,2011,1,246000,998,222,424
5133,2017,1,400000,1196,202,417
5134,2008,1,65000,796,170,388
5135,2016,1,725000,1498,315,210
5136,2014,0,736000,1582,60,274
5137,2018,1,700000,1248,243,178
5138,2011,1,150000,995,203,422
5139,2010,1,180000,796,178,398
5140,2014,1,409999,1364,219,144
5141,2013,1,550000,2523,204,182
5142,2004,1,50000,796,170,388
5143,2006,1,80000,1527,195,409
5144,2005,1,110000,796,178,398
5145,2006,1,180000,1497,251,66
5152,2009,0,1025000,2967,156,384
5153,2017,0,1300000,2179,91,348
5154,2018,1,560000,1498,27,261
5155,2017,1,650000,1248,287,193
5156,2018,1,1150000,2179,90,331
5157,2016,1,480000,1197,268,55
5158,2019,1,960000,1498,315,199
5159,2017,0,1050000,2179,74,311
5160,2017,1,310000,814,189,407
5161,2014,1,500000,1248,242,178
5162,2017,0,350000,998,222,424
5163,2015,1,365000,1498,311,193
5164,2008,1,165000,1998,223,63
5165,2007,1,100000,2956,205,165
5166,2007,1,240000,2523,205,157
5167,2019,1,925000,1497,48,294
5168,2018,1,590000,1196,283,34
5169,2013,1,525000,2179,71,302
5170,2014,1,720000,2494,3,191
5171,2017,0,850000,1461,23,245
5172,2010,0,490000,2179,45,287
5173,2013,1,325000,1498,311,193
5174,2019,0,1200000,1582,57,272
5175,2012,1,450000,2523,204,182
5176,2014,1,300000,1405,229,95
5177,2013,1,365000,1199,239,161
5178,2007,0,500000,1796,126,240
5179,2014,1,900000,2494,3,188
5180,2018,1,700000,1186,241,170
5181,2017,1,880000,1461,23,245
5182,2014,1,700000,2494,3,188
5183,2009,1,380000,2179,45,287
5184,2006,1,150000,1794,56,134
5185,2014,1,235000,998,222,424
5186,2018,1,320000,999,218,426
5187,2015,1,550000,1461,271,194
5188,2016,0,3200000,1995,139,348
5189,2013,1,750000,2494,3,191
5190,2017,1,645000,1493,0,241
5191,2015,1,300000,998,219,424
5192,2016,1,580000,1396,290,218
5193,2011,1,220000,1197,255,19
5194,2013,1,451000,2523,204,182
5195,2018,1,850000,1198,25,143
5196,2011,1,300000,1248,239,178
5197,2016,1,350000,1196,283,34
5198,2014,1,300000,1196,205,414
5199,2017,1,390000,1196,205,414
5200,2016,1,1200000,2494,3,188
5201,2017,1,550000,1198,237,27
5202,2012,1,300000,1248,242,178
5203,2012,1,300000,1598,14,260
5204,2012,1,350000,1396,295,224
5205,2015,1,880000,1582,57,275
5206,2010,1,160000,1495,302,70
5207,2012,1,250000,2956,271,257
5208,2016,1,660000,1396,290,227
5209,2015,1,450000,1193,289,105
5210,2012,1,400000,1598,14,260
5211,2019,1,1300000,2179,45,284
5212,2013,1,229999,1399,226,139
5213,2010,1,140000,1199,254,15
5214,2012,1,195000,998,222,424
5215,2015,1,500000,1197,261,46
5216,2012,1,60000,624,173,380
5217,2016,1,400000,1193,289,105
5218,2014,1,400000,1197,260,48
5219,2018,1,380000,998,219,424
5220,2019,1,579000,1197,268,55
5221,2019,1,400000,1198,262,54
5222,2012,1,270000,1197,253,32
5223,2014,1,500000,2523,204,182
5224,2017,1,475000,1199,274,49
5225,2018,1,850000,1461,270,193
5226,2009,1,475000,2179,45,287
5227,2012,1,370000,1248,239,178
5228,2010,1,187000,1086,224,436
5229,2008,1,195000,1197,253,32
5230,2014,1,459999,2179,69,302
5231,2004,1,135000,1794,56,134
5232,2017,1,850000,1248,287,193
5233,2018,1,500000,1086,223,440
5234,2016,1,385000,998,219,424
5235,2006,1,135000,1493,28,250
5236,2008,1,120000,796,178,398
5237,2006,1,200000,2354,79,204
5238,2007,1,200000,2956,71,302
5239,2016,1,700000,1373,296,85
5240,2013,1,290000,1396,230,106
5241,2017,1,725000,1248,243,178
5242,2008,1,200000,1948,223,51
5243,2014,1,155000,796,167,388
5256,2019,0,5200000,1991,142,293
5259,2018,0,4000000,1995,135,348
5260,2019,0,1125000,998,44,146
5261,2016,0,1898999,1968,135,350
5262,2017,0,1650000,2354,133,233
5263,2011,1,280000,1197,278,50
5264,2019,1,450000,1199,274,49
5265,2006,1,135000,1298,277,30
5266,2014,1,650000,2179,74,311
5267,2020,1,650000,1197,259,41
5268,2018,1,750000,1248,287,193
5269,2010,1,150000,796,178,398
5270,2017,1,500000,1198,250,173
5272,2013,1,425000,1582,60,274
5273,2010,1,260000,1197,253,32
5274,2014,1,400000,1498,292,237
5275,2017,1,575000,1396,290,221
5276,2008,1,175000,1086,203,431
5277,2010,1,250000,1586,11,114
5278,2012,1,400000,1598,14,260
5279,2011,1,350000,2523,205,157
5280,2015,1,484999,1248,242,178
5282,2013,1,350000,1498,287,237
5283,2014,0,1400000,2982,110,330
5284,2012,1,250000,1248,239,178
5285,2017,1,655000,1248,243,178
5287,2016,1,300000,1199,248,12
5288,2018,1,650000,1498,317,212
5289,2014,1,300000,1197,259,41
5290,2016,1,475000,1199,289,31
5291,2017,1,450000,1199,274,49
5292,2019,1,754000,1248,243,178
5293,2013,1,300000,1197,253,33
5294,2014,1,250000,814,189,407
5295,2018,1,725000,1248,243,178
5296,2008,1,95000,796,178,398
5297,2018,1,475000,1086,223,440
5298,2014,1,575000,2179,71,302
5299,2016,1,350000,1199,274,49
5300,2013,1,330000,2523,204,182
5301,2016,1,482000,1197,259,41
5302,2017,1,625000,1498,310,199
5303,2017,1,380000,1199,274,49
5304,2016,1,310000,1199,248,12
5305,2009,1,280000,1298,278,50
5306,2018,0,900000,1498,16,110
5307,2010,1,250000,1061,218,415
5308,2017,1,750000,1591,49,130
5309,2019,1,420000,999,218,426
5310,2019,1,670000,1199,291,31
5311,2016,1,420000,1086,224,436
5312,2016,1,1800000,2393,82,317
5313,2018,1,900000,1199,289,31
5314,2015,1,1200000,2179,74,311
5315,2003,1,195000,2179,45,287
5316,2007,1,185000,1493,28,250
5317,2008,1,185000,1086,224,436
5318,2018,1,1525000,2179,90,331
5319,2006,1,215000,1298,286,21
5320,2015,1,210000,796,180,400
5321,2016,1,1700000,2393,82,317
5323,2009,1,530000,2494,5,187
5324,2015,1,800000,1497,40,115
5325,2014,1,570000,1248,242,178
5326,2012,1,350000,1248,292,193
5327,2011,1,350000,1396,295,224
5328,2018,1,750000,1493,230,182
5329,2011,1,160000,1196,235,5
5330,2010,1,150000,1405,230,101
5332,2019,1,562000,1197,261,36
5333,2012,1,290000,1197,253,32
5334,2014,1,600000,2179,74,311
5335,2015,1,401000,1120,231,159
5343,2011,1,225000,998,222,424
5344,2020,0,737000,1462,10,99
5345,2014,1,300000,998,219,424
5346,2008,1,85000,1405,230,79
5347,2010,1,195000,1493,28,239
5348,2017,1,675000,1498,311,193
5349,1999,1,150000,1998,223,63
5350,2010,1,290000,1193,210,4
5352,2018,1,889000,1248,287,193
5353,2016,1,400000,1198,237,27
5354,2018,1,390000,799,186,405
5355,2017,1,1550000,1956,112,324
5356,2014,1,600000,1582,60,274
5357,2018,0,800000,1197,261,58
5358,2013,1,600000,1248,292,193
5359,2015,1,795000,1591,49,130
5360,2016,1,735000,1396,290,221
5361,2005,1,250000,1896,295,206
5362,2018,0,400000,999,218,426
5363,2014,1,395000,2489,307,226
5364,2005,1,130000,1493,262,164
5365,2015,1,600000,1461,271,194
5366,2016,1,720000,1396,290,227
5367,2011,1,450000,1497,37,118
5368,2010,1,220000,1493,28,239
5369,2014,1,545000,1582,60,274
5370,2011,1,370000,1598,14,260
5371,2010,1,450000,2523,205,157
5372,2018,0,750000,1197,261,47
5373,2015,1,1100000,2179,45,284
5374,2019,1,711000,1197,268,55
5375,2016,1,285000,998,220,424
5376,2020,1,749000,1197,259,41
5377,2016,1,550000,1461,23,245
5378,2010,1,300000,1248,239,178
5379,2017,1,625000,1248,242,178
5380,2017,1,650000,1197,261,46
5381,2014,1,575000,1582,60,274
5382,2016,1,631000,1248,242,178
5383,2010,1,220000,1493,28,239
5384,2017,1,600000,1199,274,49
5386,2012,1,390000,1498,289,198
5387,2007,1,375000,2609,38,282
5388,2010,1,340000,1396,295,224
5389,2019,1,670000,1047,228,106
5390,2014,1,530000,1248,242,178
5391,2015,0,350000,998,220,424
5392,2014,1,415000,998,219,424
5393,2014,1,700000,1498,303,232
5394,2012,0,925000,1998,139,352
5395,2017,0,375000,999,218,426
5396,2015,1,575000,1197,278,50
5397,2013,1,425000,1197,255,19
5398,2011,1,245000,1196,283,34
5399,2015,1,540000,1497,34,111
5400,2011,0,1000000,2143,150,375
5401,2013,1,291000,1197,253,33
5402,2017,1,600000,1197,268,55
5403,2012,1,355000,1497,34,111
5404,2010,1,225000,1197,253,32
5405,2013,1,350000,1399,313,86
5406,2012,1,200000,796,180,400
5408,2012,1,434999,1497,34,111
5409,2014,1,440000,1197,255,19
5410,2013,1,390000,1248,239,43
5411,1997,1,50000,796,170,388
5414,2014,1,999000,2179,45,284
5415,2005,1,225000,1948,295,172
5416,2010,1,85000,796,178,398
5417,2012,1,150000,814,189,407
5418,2014,1,500000,1461,23,249
5419,2011,1,220000,1197,253,33
5421,2017,1,957000,1396,289,221
5422,2006,1,1050000,2494,5,187
5423,2018,1,320000,999,218,426
5424,2016,1,300000,998,220,424
5425,2010,1,270000,1248,246,178
5426,2011,1,170000,1495,302,71
5427,2010,1,270000,1991,83,309
5428,2013,1,140000,1199,254,15
5429,2010,1,170000,1197,253,32
5430,2019,1,1450000,1497,48,294
5431,2019,1,1200000,1497,35,291
5432,2019,1,834000,1396,291,231
5433,2017,1,450000,1047,228,106
5434,2014,1,575000,1498,292,237
5435,2019,1,900000,1248,243,178
5436,2008,1,149000,796,169,374
5437,2007,1,100000,995,200,419
5438,2011,1,325000,1199,246,161
5439,2012,1,400000,1598,14,260
5440,2017,1,250000,998,224,427
5441,2010,1,225000,1598,6,120
5442,2012,1,300000,1388,218,139
5443,2015,1,459999,1248,299,202
5444,2016,1,825000,1498,310,199
5445,2012,1,150000,1248,246,168
5446,2016,1,710000,1248,242,178
5448,2016,1,425000,1248,240,178
5449,2007,1,45000,796,170,388
5450,2011,1,380000,2523,205,157
5452,2009,1,240000,1248,239,43
5453,2016,1,1150000,1582,57,275
5454,2013,1,520000,1461,23,245
5455,2016,1,675000,1248,242,178
5457,2012,1,297000,998,197,408
5458,2009,1,250000,2179,71,302
5459,2005,1,200000,1493,262,164
5461,2016,1,380000,998,219,424
5462,2005,1,40000,796,170,388
5463,2014,1,575000,1598,14,260
5464,2010,1,300000,1248,246,178
5465,2018,1,450000,1047,228,106
5466,2003,1,45000,796,170,388
5467,2010,1,950000,2494,5,187
5468,2017,1,745000,1248,243,178
5469,2016,1,509999,1120,231,159
5470,2009,1,142000,1197,253,32
5471,2009,1,185000,998,216,424
5472,2012,1,300000,1248,298,202
5473,2007,1,210000,1497,251,66
5474,2008,1,260000,1599,8,103
5475,2013,1,430000,1248,242,178
5476,2013,1,600000,2179,45,287
5477,2010,1,400000,1196,230,7
5478,2012,1,400000,1396,289,222
5479,2017,1,669000,1248,243,178
5480,2019,1,509999,1197,261,36
5481,2016,1,616000,1396,290,221
5482,2013,1,530000,2179,45,287
5483,2010,1,190000,1493,28,250
5484,2015,1,700000,1498,311,193
5485,2012,1,250000,2179,45,253
5486,2014,1,225000,1197,253,32
5487,2017,1,470000,1197,261,36
5488,2019,1,900000,1248,287,193
5489,2013,1,170000,936,194,123
5490,2013,1,140000,1396,228,95
5491,2011,1,95000,995,205,422
5492,2016,1,280000,1197,279,50
5493,2012,1,470000,2179,45,287
5494,2011,1,129000,814,189,407
5495,2012,1,165000,936,194,123
5496,2016,1,600000,1197,261,46
5497,2012,1,260000,998,222,424
5498,2005,1,70000,998,222,424
5499,2015,1,515000,1197,260,48
5500,2012,1,225000,1399,223,139
5501,2011,1,270000,1248,239,178
5502,2011,1,225000,2179,69,302
5503,2012,1,459999,1582,60,274
5504,2009,1,115999,796,178,398
5505,2013,1,475000,1498,13,260
5506,2013,0,1925000,2148,112,346
5507,2011,1,165000,1396,228,106
5508,2015,1,550000,1248,242,178
5509,2017,1,861000,1248,287,193
5510,2019,1,1050000,1498,315,199
5511,2018,0,3251000,1968,85,316
5512,2017,1,750000,1396,290,221
5513,2018,1,730000,1197,259,41
5514,2017,0,860000,1498,13,260
5515,2017,1,940000,1498,311,193
5516,2019,1,1075000,1497,48,294
5517,2016,1,775000,1248,287,193
5518,2013,1,411000,1197,259,41
5519,2012,1,911000,2494,5,187
5520,2016,1,540000,1498,292,237
5521,2016,0,660000,1498,13,260
5522,2018,1,875000,1248,287,193
5523,2015,0,411000,998,219,424
5524,2016,1,635000,1248,242,178
5525,2012,1,350000,1248,242,178
5526,2018,1,800000,1493,0,241
5527,2015,1,180000,796,167,388
5529,2014,1,490000,1498,311,193
5530,2010,1,180000,998,222,424
5531,2013,0,310000,1198,247,11
5532,2012,1,275000,1495,302,70
5533,2014,1,450000,1248,238,148
5534,2017,1,500000,1198,250,173
5535,2010,0,245000,1493,28,239
5536,2011,1,275000,1598,14,260
5537,2006,1,200000,1497,251,66
5538,2017,1,1500000,2179,74,311
5539,2012,1,229999,1461,206,139
5540,2011,1,280000,1598,14,260
5541,2009,1,125000,1061,218,415
5542,2015,1,600000,1248,242,178
5543,2018,1,600000,1199,289,31
5544,2016,1,411000,1198,283,16
5545,2010,1,150000,1196,235,5
5546,2015,1,630000,1248,287,193
5547,2013,0,1200000,1968,117,335
5548,2019,0,700000,1197,259,41
5549,2010,1,250000,2498,31,277
5550,2016,1,535000,1248,236,148
5551,2016,1,600000,1493,0,241
5552,2003,1,145000,1493,262,164
5553,2015,1,400000,1498,317,212
5554,2015,1,600000,1248,242,178
5555,2018,1,459999,998,218,424
5556,2018,1,800000,1396,290,221
5557,2017,1,370000,1196,202,417
5558,2012,1,800000,2494,5,187
5559,2013,1,290000,1461,207,139
5560,2018,1,671000,1248,242,178
5561,2012,1,140000,1396,228,95
5562,2011,1,141000,796,178,398
5563,2009,1,125000,796,178,398
5564,2013,1,150000,1405,230,94
5565,2007,1,125000,1061,218,415
5566,2018,1,600000,1197,261,36
5567,2017,1,700000,1396,290,221
5568,2017,1,700000,1396,290,221
5569,2017,1,740000,1248,243,178
5570,2011,1,140000,1405,231,90
5571,2018,1,1150000,1582,57,272
5572,2007,1,300000,1896,215,207
5573,2011,1,300000,1496,290,88
5574,2015,1,530000,1461,276,196
5575,2017,1,530000,1186,241,170
5576,2011,1,210000,1086,204,431
5577,2007,1,130000,796,178,398
5578,2008,1,148000,1061,193,402
5579,2008,0,585000,1968,74,327
5580,2011,1,270000,1396,295,224
5581,2013,1,375000,1197,253,32
5582,2014,1,725000,2179,74,311
5584,2007,1,180000,1493,28,250
5585,2014,1,425000,1248,240,178
5586,2018,1,900000,1498,315,199
5587,2017,1,570000,2956,229,229
5588,2017,1,290000,1396,228,106
5589,2011,1,229999,1399,223,139
5590,2012,1,300000,1399,223,139
5591,2010,1,220000,1248,239,43
5592,2011,1,409999,1991,83,309
5593,2013,1,355000,1248,238,148
5594,2013,1,695000,1461,23,249
5595,2010,1,320000,1248,239,178
5596,2017,1,710000,1493,0,241
5597,2004,1,85000,1405,203,62
5598,2010,1,409999,1994,20,280
5599,2015,1,550000,1498,292,237
5600,2007,1,215000,1298,286,21
5601,2006,1,110000,1599,304,65
5602,2007,1,170000,1497,251,66
5603,2018,1,850000,1198,25,143
5604,2010,1,350000,1396,295,224
5606,2015,1,250000,1248,242,174
5607,2015,1,433000,1498,317,212
5608,2010,1,1200000,2982,115,318
5609,2015,1,300000,814,189,407
5610,1998,1,70000,993,200,411
5611,2017,1,760000,2523,204,182
5612,2014,1,250000,814,189,407
5613,2013,1,187000,1086,204,431
5633,2013,1,335000,1248,242,178
5634,2016,1,488000,1197,270,55
5635,2008,1,111000,1586,18,112
5636,2015,1,600000,1248,287,193
5637,2020,1,570000,1197,259,41
5638,2007,1,110000,1086,205,421
5639,2014,1,434999,1197,278,50
5640,2014,1,229999,814,189,407
5641,2014,1,490000,1461,271,194
5642,2011,1,300000,1298,278,50
5643,2017,1,350000,1199,248,12
5664,2013,1,750000,2179,74,311
5665,2017,1,310000,796,180,400
5666,2014,1,620000,1248,292,193
5667,2013,1,400000,1248,242,178
5668,2008,1,67000,1396,187,412
5669,2015,1,480000,1498,317,212
5670,2008,1,110000,796,168,389
5672,2018,1,475000,1198,218,10
5675,2018,1,300000,796,180,400
5676,2007,1,100000,796,178,398
5677,2011,1,70000,1405,231,95
5678,2017,1,900000,1498,310,199
5679,2017,1,650000,1364,219,144
5681,2000,1,50000,993,200,411
5682,2016,1,550000,1197,262,50
5683,2013,1,475000,1461,271,194
5684,2019,1,425000,1086,223,440
5685,2017,1,900000,1248,287,193
5686,2015,1,516000,1197,260,48
5687,2011,1,150000,1172,213,430
5688,2016,1,400000,998,219,424
5689,2016,1,800000,2179,45,284
5690,2007,1,165000,1086,205,421
5691,2015,1,1000000,1461,271,194
5692,2015,1,440000,1248,242,178
5693,2011,1,390000,1582,60,274
5694,2008,1,136000,1388,223,135
5695,2013,1,475000,1248,242,178
5696,2016,1,515000,1498,317,212
5697,2012,1,175000,1405,230,95
5698,2012,1,380000,1248,292,193
5700,2018,1,535000,1197,259,41
5701,2011,1,215000,1197,253,32
5702,1997,1,70000,993,200,411
5703,2017,1,445000,1197,261,36
5704,2015,1,335000,998,219,424
5706,2014,1,300000,1196,235,5
5707,2015,1,110000,624,172,380
5708,2014,1,240000,998,220,424
5709,2016,1,300000,1199,274,49
5710,2010,0,2000000,2993,159,385
5711,2007,1,50000,1396,187,412
5712,2009,1,295000,2499,255,186
5713,2006,1,310000,2179,45,287
5714,1997,1,29999,796,170,388
5716,2016,1,640000,1248,287,193
5717,2012,1,350000,1197,278,50
5718,2013,1,385000,1197,278,50
5719,2013,1,409999,1248,242,178
5720,2016,0,1300000,2179,74,311
5721,2009,1,210000,1596,4,104
5722,2007,1,300000,2179,45,287
5723,2008,1,450000,2609,45,287
5724,2011,1,170000,1399,223,139
5725,2014,1,650000,1498,311,193
5726,1997,0,125000,1298,277,30
5727,2012,1,145000,796,178,398
5728,2018,1,681000,1498,285,237
5729,2015,1,635000,1498,311,193
5730,2010,1,140000,796,178,398
5731,2016,1,750000,1498,311,193
5732,2015,1,611000,1498,311,193
5733,2007,1,110000,796,178,398
5734,2006,0,100000,1061,208,413
5735,2014,1,225000,1248,242,174
5736,2010,1,250000,1493,28,239
5737,2011,1,385000,2523,246,190
5738,2012,1,135000,796,178,398
5739,2006,1,65000,796,178,398
5740,2016,1,260000,998,220,424
5741,2014,1,465000,1248,242,178
5743,2017,1,430000,1198,262,54
5744,2009,1,200000,1197,255,19
5745,2011,1,125000,1199,254,15
5746,2001,1,45000,796,170,388
5747,2012,1,124000,1199,254,15
5748,2007,1,80000,1193,214,6
5749,2014,1,545000,1373,258,28
5750,2019,1,1050000,1248,288,193
5751,2015,1,200000,1199,263,14
5752,2015,0,1100000,2179,74,311
5753,2014,1,750000,2179,74,311
5754,2016,1,425000,1199,274,49
5755,2016,1,300000,796,180,400
